brand,Date,sentiment_neg,sentiment_neu,sentiment_pos,sentiment_neg_perc,sentiment_pos_perc,polarity
Airbnb,2020-06-08,0.03162595739432668,0.8499081960029581,0.11845596294732144,21.07,78.93,57.86000000000001
Airbnb,2020-06-15,0.037942394903718465,0.8392447496760234,0.12281604231969925,23.6,76.4,52.800000000000004
Airbnb,2020-06-22,0.03389884151839458,0.8409666761414915,0.12512626738916924,21.32,78.68,57.36000000000001
Airbnb,2020-06-29,0.03447743502747437,0.8389478299454156,0.12656808307004225,21.41,78.59,57.18000000000001
Airbnb,2020-07-06,0.02335334975137451,0.8358797671673124,0.14076950735407862,14.23,85.77,71.53999999999999
Airbnb,2020-07-13,0.028658940317583488,0.8401029018629637,0.13124498165546902,17.92,82.08,64.16
Airbnb,2020-07-20,0.03443955064265363,0.8499157808456139,0.11564452278359731,22.95,77.05,54.099999999999994
Airbnb,2020-07-27,0.03859969870172947,0.8501601719550154,0.11123855150534057,25.76,74.24,48.47999999999999
Airbnb,2020-08-03,0.03248639959866985,0.8433661509976093,0.12415353145953063,20.74,79.26,58.52000000000001
Airbnb,2020-08-10,0.034117696986776344,0.8254855248042546,0.14039636349365633,19.55,80.45,60.900000000000006
Airbnb,2020-08-17,0.04543825011221841,0.8372311136448783,0.11733735542500215,27.91,72.09,44.18000000000001
Airbnb,2020-08-24,0.03299917594210883,0.8340492672795062,0.13296517749803266,19.88,80.12,60.24000000000001
Airbnb,2020-08-31,0.053888217457699006,0.8201843541951287,0.12592922682130217,29.97,70.03,40.06
Airbnb,2020-09-07,0.027226738747895003,0.8592869133859622,0.11348494776301776,19.35,80.65,61.300000000000004
Airbnb,2020-09-14,0.023733385907124486,0.8744038691434913,0.10186015652664615,18.9,81.1,62.199999999999996
Airbnb,2020-09-21,0.02253438811384325,0.8951610258442315,0.08230380314891947,21.49,78.51,57.02000000000001
Airbnb,2020-09-28,0.02052906921053626,0.8921400572458165,0.08733517678700364,19.03,80.97,61.94
Airbnb,2020-10-05,0.022600466223454182,0.8473916748544398,0.1300102763968482,14.81,85.19,70.38
Airbnb,2020-10-12,0.022085995362206033,0.8495856671919132,0.12832097497320355,14.68,85.32,70.63999999999999
Airbnb,2020-10-19,0.022286756599072827,0.873895975541279,0.1038164481442172,17.67,82.33,64.66
Airbnb,2020-10-26,0.027809559437601345,0.8486119518653933,0.12358397331563542,18.37,81.63,63.25999999999999
Apple,2019-07-01,0.028170549034625333,0.8757555941521944,0.0960714476718816,22.67,77.33,54.66
Apple,2019-07-08,0.029185119560394133,0.8792173847230006,0.09159698326378567,24.16,75.84,51.68000000000001
Apple,2019-07-15,0.0271969355408449,0.8708154492093835,0.10198774766863694,21.05,78.95,57.900000000000006
